Table,NAME,FMTName,Type,Value,Label,FLAT,METRO
AHS2015M,PASTHWHO6,PASTHWHO,C,2,No,NO,YES
AHS2015M,PASTHWHO6,PASTHWHO,C,M,Not Reported,NO,YES
AHS2015M,PASTHWHO6,PASTHWHO,C,N,Not Applicable,NO,YES
AHS2015M,PASTHWHO7,PASTHWHO,C,1,Yes,NO,YES
AHS2015M,PASTHWHO7,PASTHWHO,C,2,No,NO,YES
AHS2015M,PASTHWHO7,PASTHWHO,C,M,Not Reported,NO,YES
AHS2015M,PASTHWHO7,PASTHWHO,C,N,Not Applicable,NO,YES
AHS2015M,PASTHWHO8,PASTHWHO,C,1,Yes,NO,YES
AHS2015M,PASTHWHO8,PASTHWHO,C,2,No,NO,YES
AHS2015M,PASTHWHO8,PASTHWHO,C,M,Not Reported,NO,YES
AHS2015M,PASTHWHO8,PASTHWHO,C,N,Not Applicable,NO,YES
AHS2015M,PASTHWHO9,PASTHWHO,C,1,Yes,NO,YES
AHS2015M,PASTHWHO9,PASTHWHO,C,2,No,NO,YES
AHS2015M,PASTHWHO9,PASTHWHO,C,M,Not Reported,NO,YES
AHS2015M,PASTHWHO9,PASTHWHO,C,N,Not Applicable,NO,YES
AHS2015M,PCARE1,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE1,PCARE,C,2,No,NO,YES
AHS2015M,PCARE1,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE1,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE10,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE10,PCARE,C,2,No,NO,YES
AHS2015M,PCARE10,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE10,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE11,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE11,PCARE,C,2,No,NO,YES
AHS2015M,PCARE11,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE11,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE12,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE12,PCARE,C,2,No,NO,YES
AHS2015M,PCARE12,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE12,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE13,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE13,PCARE,C,2,No,NO,YES
AHS2015M,PCARE13,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE13,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE14,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE14,PCARE,C,2,No,NO,YES
AHS2015M,PCARE14,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE14,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE15,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE15,PCARE,C,2,No,NO,YES
AHS2015M,PCARE15,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE15,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE16,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE16,PCARE,C,2,No,NO,YES
AHS2015M,PCARE16,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE16,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE2,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE2,PCARE,C,2,No,NO,YES
AHS2015M,PCARE2,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE2,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE3,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE3,PCARE,C,2,No,NO,YES
AHS2015M,PCARE3,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE3,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE4,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE4,PCARE,C,2,No,NO,YES
AHS2015M,PCARE4,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE4,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE5,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE5,PCARE,C,2,No,NO,YES
AHS2015M,PCARE5,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE5,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE6,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE6,PCARE,C,2,No,NO,YES
AHS2015M,PCARE6,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE6,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE7,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE7,PCARE,C,2,No,NO,YES
AHS2015M,PCARE7,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE7,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE8,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE8,PCARE,C,2,No,NO,YES
AHS2015M,PCARE8,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE8,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PCARE9,PCARE,C,1,Yes,NO,YES
AHS2015M,PCARE9,PCARE,C,2,No,NO,YES
AHS2015M,PCARE9,PCARE,C,M,Not Reported,NO,YES
AHS2015M,PCARE9,PCARE,C,N,Not Applicable,NO,YES
AHS2015M,PERMNEAR,PERMNEAR,C,1,Yes,NO,YES
AHS2015M,PERMNEAR,PERMNEAR,C,2,No,NO,YES
AHS2015M,PERMNEAR,PERMNEAR,C,M,Not Reported,NO,YES
AHS2015M,PERMNEAR,PERMNEAR,C,N,Not Applicable,NO,YES
AHS2015M,PERPOVLVL,PERPOVLVL,N,1,Household income less than or equal to 0,NO,YES
AHS2015M,PERPOVLVL,PERPOVLVL,N,.N,Not Applicable,NO,YES
AHS2015M,PERRND1,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND1,PERRND,C,2,No,NO,YES
AHS2015M,PERRND1,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND1,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND10,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND10,PERRND,C,2,No,NO,YES
AHS2015M,PERRND10,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND10,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND11,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND11,PERRND,C,2,No,NO,YES
AHS2015M,PERRND11,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND11,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND12,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND12,PERRND,C,2,No,NO,YES
AHS2015M,PERRND12,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND12,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND13,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND13,PERRND,C,2,No,NO,YES
AHS2015M,PERRND13,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND13,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND14,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND14,PERRND,C,2,No,NO,YES
AHS2015M,PERRND14,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND14,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND15,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND15,PERRND,C,2,No,NO,YES
AHS2015M,PERRND15,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND15,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND16,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND16,PERRND,C,2,No,NO,YES
AHS2015M,PERRND16,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND16,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND2,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND2,PERRND,C,2,No,NO,YES
AHS2015M,PERRND2,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND2,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND3,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND3,PERRND,C,2,No,NO,YES
AHS2015M,PERRND3,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND3,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND4,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND4,PERRND,C,2,No,NO,YES
AHS2015M,PERRND4,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND4,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND5,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND5,PERRND,C,2,No,NO,YES
AHS2015M,PERRND5,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND5,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND6,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND6,PERRND,C,2,No,NO,YES
AHS2015M,PERRND6,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND6,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND7,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND7,PERRND,C,2,No,NO,YES
AHS2015M,PERRND7,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND7,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND8,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND8,PERRND,C,2,No,NO,YES
AHS2015M,PERRND8,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND8,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PERRND9,PERRND,C,1,Yes,NO,YES
AHS2015M,PERRND9,PERRND,C,2,No,NO,YES
AHS2015M,PERRND9,PERRND,C,M,Not Reported,NO,YES
AHS2015M,PERRND9,PERRND,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR1,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR1,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR1,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR1,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR10,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR10,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR10,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR10,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR11,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR11,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR11,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR11,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR12,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR12,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR12,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR12,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR13,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR13,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR13,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR13,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR14,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR14,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR14,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR14,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR15,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR15,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR15,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR15,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR16,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR16,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR16,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR16,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR2,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR2,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR2,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR2,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR3,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR3,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR3,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR3,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR4,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR4,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR4,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR4,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR5,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR5,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR5,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR5,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR6,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR6,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR6,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR6,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR7,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR7,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR7,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR7,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR8,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR8,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR8,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR8,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PHEAR9,PHEAR,C,1,Yes,NO,YES
AHS2015M,PHEAR9,PHEAR,C,2,No,NO,YES
AHS2015M,PHEAR9,PHEAR,C,M,Not Reported,NO,YES
AHS2015M,PHEAR9,PHEAR,C,N,Not Applicable,NO,YES
AHS2015M,PLUGS,PLUGS,C,1,Yes,NO,YES
AHS2015M,PLUGS,PLUGS,C,2,No,NO,YES
AHS2015M,PLUGS,PLUGS,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY1,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY1,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY1,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY1,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY10,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY10,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY10,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY10,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY11,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY11,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY11,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY11,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY12,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY12,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY12,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY12,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY13,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY13,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY13,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY13,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY14,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY14,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY14,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY14,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY15,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY15,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY15,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY15,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY16,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY16,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY16,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY16,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY2,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY2,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY2,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY2,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY3,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY3,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY3,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY3,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY4,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY4,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY4,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY4,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY5,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY5,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY5,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY5,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY6,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY6,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY6,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY6,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY7,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY7,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY7,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY7,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY8,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY8,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY8,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY8,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,PMEMRY9,PMEMRY,C,1,Yes,NO,YES
AHS2015M,PMEMRY9,PMEMRY,C,2,No,NO,YES
AHS2015M,PMEMRY9,PMEMRY,C,M,Not Reported,NO,YES
AHS2015M,PMEMRY9,PMEMRY,C,N,Not Applicable,NO,YES
AHS2015M,POOLSAFE,POOLSAFE,C,1,Has fenced pool,NO,YES
AHS2015M,POOLSAFE,POOLSAFE,C,2,Has non-fenced pool,NO,YES
AHS2015M,POOLSAFE,POOLSAFE,C,3,"Has pool, don't know if pool is fenced",NO,YES
AHS2015M,POOLSAFE,POOLSAFE,C,4,No access to outdoor pool,NO,YES
AHS2015M,POOLSAFE,POOLSAFE,C,M,Not Reported,NO,YES
AHS2015M,POOLSAFE,POOLSAFE,C,N,Not Applicable,NO,YES
AHS2015M,PORCH,PORCH,C,1,Yes,NO,YES
AHS2015M,PORCH,PORCH,C,2,No,NO,YES
AHS2015M,PORCH,PORCH,C,N,Not Applicable,NO,YES
AHS2015M,PSEE1,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE1,PSEE,C,2,No,NO,YES
AHS2015M,PSEE1,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE1,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE10,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE10,PSEE,C,2,No,NO,YES
AHS2015M,PSEE10,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE10,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE11,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE11,PSEE,C,2,No,NO,YES
AHS2015M,PSEE11,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE11,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE12,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE12,PSEE,C,2,No,NO,YES
AHS2015M,PSEE12,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE12,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE13,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE13,PSEE,C,2,No,NO,YES
AHS2015M,PSEE13,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE13,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE14,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE14,PSEE,C,2,No,NO,YES
AHS2015M,PSEE14,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE14,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE15,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE15,PSEE,C,2,No,NO,YES
AHS2015M,PSEE15,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE15,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE16,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE16,PSEE,C,2,No,NO,YES
AHS2015M,PSEE16,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE16,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE2,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE2,PSEE,C,2,No,NO,YES
AHS2015M,PSEE2,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE2,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE3,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE3,PSEE,C,2,No,NO,YES
AHS2015M,PSEE3,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE3,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE4,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE4,PSEE,C,2,No,NO,YES
AHS2015M,PSEE4,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE4,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE5,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE5,PSEE,C,2,No,NO,YES
AHS2015M,PSEE5,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE5,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE6,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE6,PSEE,C,2,No,NO,YES
AHS2015M,PSEE6,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE6,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE7,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE7,PSEE,C,2,No,NO,YES
AHS2015M,PSEE7,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE7,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE8,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE8,PSEE,C,2,No,NO,YES
AHS2015M,PSEE8,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE8,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PSEE9,PSEE,C,1,Yes,NO,YES
AHS2015M,PSEE9,PSEE,C,2,No,NO,YES
AHS2015M,PSEE9,PSEE,C,M,Not Reported,NO,YES
AHS2015M,PSEE9,PSEE,C,N,Not Applicable,NO,YES
AHS2015M,PWALK1,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK1,PWALK,C,2,No,NO,YES
AHS2015M,PWALK1,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK1,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK10,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK10,PWALK,C,2,No,NO,YES
AHS2015M,PWALK10,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK10,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK11,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK11,PWALK,C,2,No,NO,YES
AHS2015M,PWALK11,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK11,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK12,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK12,PWALK,C,2,No,NO,YES
AHS2015M,PWALK12,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK12,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK13,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK13,PWALK,C,2,No,NO,YES
AHS2015M,PWALK13,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK13,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK14,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK14,PWALK,C,2,No,NO,YES
AHS2015M,PWALK14,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK14,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK15,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK15,PWALK,C,2,No,NO,YES
AHS2015M,PWALK15,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK15,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK16,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK16,PWALK,C,2,No,NO,YES
AHS2015M,PWALK16,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK16,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK2,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK2,PWALK,C,2,No,NO,YES
AHS2015M,PWALK2,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK2,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK3,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK3,PWALK,C,2,No,NO,YES
AHS2015M,PWALK3,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK3,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK4,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK4,PWALK,C,2,No,NO,YES
AHS2015M,PWALK4,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK4,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK5,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK5,PWALK,C,2,No,NO,YES
AHS2015M,PWALK5,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK5,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK6,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK6,PWALK,C,2,No,NO,YES
AHS2015M,PWALK6,PWALK,C,M,Not Reported,NO,YES
AHS2015M,PWALK6,PWALK,C,N,Not Applicable,NO,YES
AHS2015M,PWALK7,PWALK,C,1,Yes,NO,YES
AHS2015M,PWALK7,PWALK,C,2,No,NO,YES
AHS2015M,PWALK7,PWALK,C,M,Not Reported,NO,YES
